reason_code,current_train_id,original_loc_timestamp,train_file_address,train_service_code,toc_id,dep_timestamp,coo_timestamp,division_code,loc_stanox,train_id,original_loc_stanox
IC,,,,21939001,21,1524829380000,1524829920000,21,50049,502F33MJ27,
YI,,,,21702001,61,1524836850000,1524830160000,61,23421,171A31MM27,
I1,,,,24653005,80,1524831000000,1524830760000,80,88317,882K33MJ27,
IB,,,,13560015,60,1524832860000,1524830880000,60,06136,062H34MK27,
I1,,,,24653005,80,1524831930000,1524830880000,80,88321,881K34MK27,
TG,,,,12225110,23,1524840990000,1524831300000,23,35111,312K68MO27,
TG,,,,12233110,23,1524837780000,1524831420000,23,35111,322F75MM27,
TX,,,,24680004,91,1524830580000,1524831960000,91,72031,722A03MJ27,
IB,,,,13560015,60,1524832080000,1524832200000,60,06211,062E52MK27,
M0,,,,22215003,30,1524833640000,1524832320000,30,87603,529C29MK27,
I1,,,,24653005,80,1524833730000,1524832500000,80,88321,881K36ML27,
I1,,,,24653005,80,1524833850000,1524832800000,80,88319,881K36ML27,
I1,,,,24653005,80,1524833880000,1524832800000,80,87601,881V36ML27,
XC,,,,22269000,28,1524840420000,1524833520000,28,55247,481R86MJ27,
XC,,,,22268000,27,1524837660000,1524833640000,27,47221,471N57MM27,
YI,,,,12362822,23,1524836760000,1524833760000,23,32000,321N63MM27,
TG,,,,12225110,23,1524844530000,1524834600000,23,35111,312K69MQ27,
,,,,12225110,23,1524838320000,1524834660000,23,31510,312K68MO27,
TG,,,,12240820,23,1524845370000,1524834720000,23,35111,362J68MR27,
IB,,,,13561015,60,1524837120000,1524835140000,60,06521,072V39MM27,
YI,,,,25392003,25,1524837570000,1524835200000,25,67116,671P33MN27,
VD,,,,24968001,88,1524835050000,1524835980000,88,70306,702O43MM27,
YI,,,,11837920,23,1524837900000,1524836040000,23,17132,161B24MM27,
IB,,,,23563015,60,1524835920000,1524836160000,60,07253,062C36MM27,
,,,,25392003,25,1524837300000,1524836460000,25,67195,671P33MN27,
IB,,,,13560015,60,1524838740000,1524836820000,60,06350,062V54MN27,
YI,,,,12259320,29,1524840330000,1524837420000,29,69215,651W18MP27,
IB,,,,13560015,60,1524838770000,1524837960000,60,04010,042H09MN27,
IB,,,,13560015,60,1524839880000,1524838020000,60,04010,042M27MO27,
IB,,,,13560015,60,1524840540000,1524838080000,60,06350,062V56MO27,
IB,,,,13560015,60,1524836850000,1524838200000,60,06134,062E58MN27,
YI,,,,24655005,80,1524840240000,1524839460000,80,87601,882S44MP27,
YI,,,,24647004,80,1524843750000,1524840000000,80,89611,631L40MP27,
YI,,,,24659005,80,1524841230000,1524840240000,80,87601,882E03MP27,
IB,,,,13560015,60,1524843660000,1524840660000,60,06211,062V60MQ27,
J3,,,,25488001,25,1524842760000,1524840840000,25,81700,812Y22MQ27,
IB,,,,13561015,60,1524844500000,1524841560000,60,06347,072V45MP27,
IB,,,,13561015,60,1524842700000,1524842220000,60,06347,072V43MO27,
